timestamp,x,y,z,
177753794437,0.812012,0.229492,0.498047,
177753814547,0.808594,0.245117,0.510254,
177753829543,0.815918,0.239746,0.522949,
177753853252,0.8125,0.25293,0.508301,
177753875467,0.815918,0.243164,0.507812,
177753897233,0.808105,0.229492,0.504883,
177753921400,0.808594,0.249512,0.50293,
177753936450,0.812988,0.254395,0.501953,
177753987146,0.796875,0.256836,0.492188,
177753994723,0.815918,0.258789,0.509277,
177754024743,0.836914,0.241211,0.507812,
177754049125,0.820801,0.230957,0.502441,
177754061979,0.818359,0.21582,0.477051,
177754099400,0.805664,0.229492,0.481445,
177754122162,0.8125,0.255859,0.500488,
177754152249,0.81543,0.245605,0.50293,
177754182212,0.811035,0.253906,0.508301,
177754197234,0.8125,0.255859,0.510742,
177754212074,0.815918,0.246582,0.51416,
177754229082,0.82666,0.260254,0.510742,
177754241988,0.82666,0.253418,0.519043,
177754264407,0.821289,0.241699,0.518555,
177754289056,0.799805,0.249023,0.500488,
177754302026,0.794434,0.245117,0.500488,
177754324522,0.803223,0.247559,0.5,
177754339556,0.816406,0.253906,0.506348,
177754369561,0.816895,0.259277,0.508301,
177754399414,0.802734,0.251465,0.494629,
177754444371,0.808594,0.234375,0.494141,
177754467046,0.816895,0.233398,0.494629,
177754489356,0.818848,0.234375,0.512695,
177754504503,0.83252,0.239258,0.519043,
177754526968,0.812012,0.257324,0.518555,
177754549613,0.811035,0.265137,0.490234,
177754564502,0.821289,0.263672,0.489258,
177754586921,0.830566,0.25293,0.500977,
177754639377,0.812012,0.230957,0.499512,
177754662051,0.810059,0.229004,0.500977,
177754714581,0.817871,0.244629,0.507324,
177754751881,0.807129,0.249023,0.495117,
177754804564,0.802246,0.258789,0.501953,
177754842022,0.807129,0.22168,0.483398,
177754864406,0.813477,0.247559,0.501953,
177754894554,0.811035,0.257324,0.488281,
177754924560,0.80957,0.261719,0.498047,
177754947077,0.810059,0.263184,0.501465,
177754954336,0.82373,0.256836,0.508789,
177754976791,0.826172,0.238281,0.502441,
177755007031,0.822754,0.254395,0.496582,
177755021870,0.811523,0.254883,0.514648,
177755044545,0.795898,0.245605,0.503418,
177755074504,0.812012,0.257324,0.509277,
177755111917,0.82373,0.253418,0.505859,
177755127087,0.812012,0.248047,0.51123,
177755149511,0.802734,0.238281,0.510742,
177755171896,0.820801,0.246094,0.499512,
177755194530,0.820801,0.252441,0.509277,
177755217019,0.809082,0.241699,0.494141,
177755239357,0.807617,0.248047,0.498047,
177755276876,0.804688,0.25,0.506836,
177755299293,0.794922,0.252441,0.500977,
177755314339,0.819336,0.25,0.516113,
177755329511,0.818848,0.239746,0.510742,
177755359677,0.808105,0.245117,0.510742,
177755404337,0.806641,0.253906,0.506348,
177755419443,0.810059,0.252441,0.506348,
177755456949,0.806641,0.244629,0.509277,
177755494501,0.8125,0.242676,0.521973,
177755524579,0.808594,0.246582,0.503418,
177755539373,0.801758,0.248535,0.508301,
177755569620,0.816406,0.25293,0.523926,
177755591871,0.80957,0.242188,0.499512,
177755629504,0.8125,0.244629,0.515625,
177755659581,0.805664,0.243652,0.520508,
177755696867,0.813477,0.250977,0.520996,
177755712073,0.816406,0.242188,0.504395,
177755756957,0.80957,0.25,0.526855,
177755786926,0.806152,0.256836,0.512207,
177755817038,0.807617,0.240234,0.504395,
177755854387,0.800293,0.259766,0.518066,
177755869349,0.806641,0.253418,0.53418,
177755899456,0.805176,0.245605,0.51709,
177755921864,0.813477,0.245117,0.539062,
177755959548,0.79541,0.25293,0.520996,
177755982052,0.813477,0.252441,0.530273,
177756027095,0.806152,0.247559,0.517578,
177756049568,0.785156,0.23584,0.507812,
177756102123,0.803711,0.256348,0.519531,
177756154377,0.791504,0.258789,0.52002,
177756199607,0.793457,0.253906,0.526855,
177756221887,0.794434,0.251465,0.525879,
177756251870,0.797363,0.250977,0.518066,
177756289390,0.789551,0.253906,0.51709,
177756326907,0.810547,0.248047,0.533203,
177756341869,0.805664,0.257324,0.522461,
177756371884,0.799316,0.255371,0.540527,
177756394594,0.796387,0.269043,0.54248,
177756432015,0.815918,0.261719,0.52832,
177756454414,0.802734,0.26123,0.513184,
177756491961,0.802734,0.27002,0.529785,
177756514556,0.803223,0.253906,0.510254,
177756551880,0.794922,0.272461,0.521973,
177756581896,0.807129,0.270508,0.530762,
177756619583,0.799316,0.257324,0.523438,
177756634626,0.782715,0.252441,0.53125,
177756671887,0.795898,0.258301,0.529785,
177756694568,0.815918,0.255371,0.537598,
177756739361,0.791016,0.260742,0.51123,
177756762058,0.790527,0.271973,0.518555,
177756791982,0.805664,0.250977,0.520508,
