timestamp,roll,pitch,yaw,
175461272823,209,35,215,
175461296615,209,35,215,
175461311546,209,35,215,
175461334123,209,35,215,
175461356950,209,35,215,
175461371442,209,35,215,
175461395500,209,35,215,
175461445140,209,35,215,
175461452883,209,35,215,
175461491705,209,35,215,
175461512445,209,35,215,
175461536421,209,35,215,
175461550081,209,35,215,
175461572606,209,35,215,
175461595105,209,35,215,
175461611868,209,35,215,
175461632620,210,35,215,
175461655386,209,35,215,
175461671980,209,35,215,
175461701707,209,35,215,
175461724816,209,35,215,
175461737489,209,35,215,
175461746548,209,35,215,
175461752499,209,35,215,
175461789968,209,35,215,
175461812363,209,35,215,
175461827515,209,35,215,
175461850153,209,35,215,
175461872684,209,35,215,
175461887463,209,35,215,
175461909860,209,35,215,
175461932601,209,35,215,
175461954992,209,35,215,
175461977548,209,35,215,
175462007415,209,35,215,
175462030174,209,35,215,
175462052463,209,35,215,
175462067543,209,35,215,
175462090190,209,35,216,
175462119972,209,36,215,
175462134997,209,36,216,
175462157623,209,36,216,
175462172561,209,36,215,
175462187495,209,36,215,
175462209894,209,36,215,
175462232607,209,36,215,
175462247563,209,36,215,
175462270022,209,36,215,
175462300116,209,36,215,
175462314887,209,36,215,
175462337721,209,36,215,
175462352635,209,36,215,
175462367474,209,36,215,
175462389924,209,36,215,
175462412694,209,36,215,
175462427658,209,36,215,
175462450050,210,36,215,
175462472669,210,36,215,
175462495219,210,36,215,
175462517475,209,36,215,
175462547621,210,36,215,
175462577581,210,36,215,
175462599929,210,37,215,
175462614829,209,37,216,
175462637620,209,37,216,
175462675144,210,37,215,
175462697609,210,37,215,
175462712452,210,37,215,
175462735017,210,37,215,
175462750094,209,37,216,
175462772654,210,37,216,
175462795056,210,38,216,
175462824922,209,38,216,
175462854937,209,38,216,
175462959951,209,38,216,
175462982400,209,38,216,
175462997418,209,38,216,
175463012375,209,38,216,
175463034965,209,38,216,
175463049928,209,38,216,
175463079884,209,38,216,
175463109903,209,38,216,
175463125085,209,38,216,
175463184975,209,38,216,
175463222354,210,38,216,
175463237563,210,38,216,
175463252473,210,37,216,
175463290152,210,38,215,
175463312376,210,38,215,
175463342493,210,37,215,
175463365115,210,37,215,
175463395074,210,37,215,
175463440065,210,37,215,
175463462717,210,37,215,
175463485016,210,37,215,
175463507373,210,37,215,
175463530015,210,37,215,
175463552488,210,37,215,
175463575180,210,37,215,
175463597712,210,37,215,
175463612326,210,37,215,
175463634993,210,37,215,
175463672393,210,37,215,
175463687681,210,38,215,
175463717387,210,38,215,
175463747377,210,38,215,
175463769915,210,38,215,
175463807326,210,38,215,
175463860115,211,38,215,
175463889941,211,38,214,
175463919888,211,38,214,
175463957640,211,38,214,
175463972624,211,38,214,
175464009947,211,38,214,
175464032659,211,38,214,
175464092406,211,38,214,
175464107430,211,38,214,
175464130011,211,38,214,
175464167572,211,38,214,
175464204964,212,38,214,
175464227631,212,38,214,
