timestamp,roll,pitch,yaw,
175461275272,203,40,242,
175461299579,203,40,242,
175461314711,203,40,242,
175461336890,204,39,242,
175461351401,205,38,240,
175461374788,204,39,241,
175461399744,202,40,243,
175461410335,203,39,242,
175461449122,205,38,240,
175461455149,204,39,241,
175461500272,205,39,240,
175461522539,204,39,241,
175461548253,204,39,241,
175461567535,204,39,241,
175461599141,204,39,241,
175461651386,204,40,241,
175461687465,203,40,241,
175461709938,203,40,241,
175461747831,203,40,241,
175461755001,203,40,241,
175461785075,203,40,241,
175461799946,203,40,241,
175461830083,203,40,241,
175461852492,203,40,241,
175461875178,203,40,241,
175461882623,203,40,241,
175461904916,203,40,241,
175461927479,203,40,241,
175461942658,203,40,241,
175461965038,203,40,241,
175461987506,203,40,241,
175462002403,203,40,241,
175462025090,203,41,241,
175462047456,203,41,241,
175462062559,203,41,241,
175462084929,203,41,241,
175462107371,203,41,240,
175462122592,203,41,240,
175462145169,203,41,240,
175462167554,203,41,240,
175462182526,203,41,240,
175462212337,203,41,240,
175462234988,203,41,240,
175462264961,203,42,240,
175462287731,203,42,240,
175462309932,204,42,240,
175462324977,203,42,240,
175462347457,203,42,240,
175462370196,203,42,240,
175462384990,203,42,240,
175462407369,203,42,239,
175462430186,203,42,240,
175462444961,203,42,239,
175462467447,204,42,239,
175462497622,203,42,239,
175462512375,203,42,239,
175462549983,204,42,239,
175462565025,203,42,239,
175462587616,203,42,239,
175462609838,203,42,239,
175462624932,203,42,239,
175462647483,203,42,239,
175462692716,204,42,239,
175462714849,204,42,239,
175462737602,204,42,239,
175462745055,204,42,239,
175462752402,204,42,239,
175462767606,204,43,239,
175462804925,204,43,239,
175462850072,203,43,239,
175462895120,204,43,239,
175462955068,203,43,239,
175462977695,203,43,239,
175463014853,203,43,239,
175463037620,203,43,239,
175463067488,203,43,239,
175463112366,203,43,239,
175463157587,203,43,239,
175463210022,204,43,238,
175463262658,204,43,238,
175463337352,204,42,237,
175463390172,204,42,237,
175463427499,204,42,237,
175463450060,204,42,237,
175463495158,204,42,237,
175463517432,204,42,237,
175463577604,204,42,237,
175463592597,204,42,237,
175463614888,204,42,236,
175463630070,204,42,236,
175463659901,204,42,236,
175463682478,204,42,236,
175463712384,204,42,236,
175463727404,204,42,236,
175463750036,204,43,236,
175463764950,204,43,236,
175463787616,204,43,236,
175463809895,204,43,236,
175463839985,204,42,235,
175463869927,205,42,235,
175463892641,205,42,235,
175463907428,205,42,235,
175463930096,205,42,234,
175463952478,205,42,234,
175463967583,205,43,234,
175463997641,205,43,234,
175464012364,205,43,234,
175464027572,205,43,234,
175464057435,205,43,234,
175464072318,205,43,234,
175464087548,205,42,234,
175464109995,205,42,234,
175464125175,205,42,234,
175464140114,205,43,234,
175464162589,205,43,234,
175464184922,205,42,234,
175464200205,205,42,234,
175464222415,205,42,234,
175464252477,205,42,233,
